Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
5639473,4,4,97,232,97,0,24.25,48.5,232,0,58.0,116.0,58.33878449,1.418572267,805639.0,2104328.214,5577527,41,61946,20648.66667,35496.96838,61637,108,5639313,1879771.0,3255420.67,5638807,195,0,92,92,0.709286134,0.709286134,0,232,36.55555556,80.00486096,6400.777778,0,0,0,1,0,0,0,1,41.125,24.25,58.0,4,97,4,232,8192,141,1,0.0,0.0,0,0,0.0,0.0,0,0,0
7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.2857,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,142857.1429,142857.1429,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,0.0,0.0,0,0,0.0,0.0,0,0,2
894,3,4,161,488,161,0,53.66666667,92.95339334,488,0,122.0,244.0,725950.783,7829.977629,149.0,93.43660953,276,29,495,247.5,116.6726189,330,165,618,206.0,203.9289092,429,29,0,72,92,3355.704698,4474.272931,0,488,81.125,173.7875859,30202.125,0,0,0,1,0,0,0,1,92.71428571,53.66666667,122.0,3,161,4,488,8192,149,1,0.0,0.0,0,0,0.0,0.0,0,0,0
141,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,14184.39716,141.0,0.0,141,141,141,141.0,0.0,141,141,0,0.0,0.0,0,0,0,40,0,14184.39716,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,2,0,0,0,256,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,26883,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
3790000,9,7,1144,1581,677,0,127.1111111,218.5088353,1173,0,225.8571429,430.0986044,718.9973615,4.221635884,252666.6667,430426.3075,1532133,3,3790000,473750.0,566391.3795,1532133,3,3595233,599205.5,693675.7098,1867939,133884,0,192,152,2.374670185,1.846965699,0,1173,160.2941176,312.0067637,97348.22059,0,0,0,1,0,0,0,0,170.3125,127.1111111,225.8571429,9,1144,7,1581,8192,62856,5,0.0,0.0,0,0,0.0,0.0,0,0,0
47,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,42553.19149,47.0,0.0,47,47,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,21276.59574,21276.59574,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,1,0,1,0,180,255,0,0.0,0.0,0,0,0.0,0.0,0,0,0
1,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,26883,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
3611343,9,10,1171,1637,661,0,130.1111111,210.7916296,1173,0,163.7,365.2612611,777.5500693,5.261200612,200630.1667,272515.5156,953163,3,3611343,451417.875,555423.6263,1723170,3,3384672,376074.6667,294809.0637,953163,16793,0,192,224,2.492147658,2.769052953,0,1173,140.4,288.5809929,83278.98947,0,0,1,1,0,0,1,1,147.7894737,130.1111111,163.7,9,1171,10,1637,8192,62872,6,0.0,0.0,0,0,0.0,0.0,0,0,0
264328,4,5,427,2266,427,0,106.75,213.5,1460,0,453.2,662.2470838,10188.09963,34.04860628,33041.0,83576.47916,239440,15,264309,88103.0,131062.1579,239440,12083,251611,62902.75,125496.3019,251147,15,0,92,112,15.1327139,18.91589238,0,1460,269.3,498.7027728,248704.4556,0,0,0,1,0,0,0,1,299.2222222,106.75,453.2,4,427,5,2266,8192,237,1,0.0,0.0,0,0,0.0,0.0,0,0,0
7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.2857,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,142857.1429,142857.1429,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,0.0,0.0,0,0,0.0,0.0,0,0,2
30,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,66666.66667,30.0,0.0,30,30,30,30.0,0.0,30,30,0,0.0,0.0,0,0,0,40,0,66666.66667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,2,0,0,0,256,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
67,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29850.74627,67.0,0.0,67,67,67,67.0,0.0,67,67,0,0.0,0.0,0,0,0,40,0,29850.74627,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,2,0,0,0,278,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
385603,22,20,1928,2665,640,0,87.63636364,137.780552,976,0,133.25,268.7712537,11911.21438,108.9203144,9404.95122,20305.23153,90925,3,385509,18357.57143,26798.82311,90925,227,385595,20294.47368,37830.7942,128682,7,0,712,648,57.05349803,51.86681639,0,976,106.8139535,207.28704,42967.91694,0,0,0,1,0,0,0,0,109.3571429,87.63636364,133.25,22,1928,20,2665,26883,230,16,0.0,0.0,0,0,0.0,0.0,0,0,2
242,1,1,55,71,55,55,55.0,0.0,71,71,71.0,0.0,520661.157,8264.46281,242.0,0.0,242,242,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,8,8,4132.231405,4132.231405,55,71,60.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,1,90.5,55.0,71.0,1,55,1,71,-1,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
211,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0.0,0.0,364928.91,14218.00948,105.5,118.0868325,189,22,211,105.5,118.0868325,189,22,0,0.0,0.0,0,0,1,60,0,14218.00948,0.0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,41.0,25.66666667,0.0,3,77,0,0,251,-1,1,0.0,0.0,0,0,0.0,0.0,0,0,0
2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,26883,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
6362986,4,4,97,232,97,0,24.25,48.5,232,0,58.0,116.0,51.70528428,1.25727135,908998.0,2377697.336,6300860,41,62126,20708.66667,35612.14526,61830,105,6362836,2120945.333,3673103.567,6362280,257,0,92,92,0.628635675,0.628635675,0,232,36.55555556,80.00486096,6400.777778,0,0,0,1,0,0,0,1,41.125,24.25,58.0,4,97,4,232,8192,141,1,0.0,0.0,0,0,0.0,0.0,0,0,0
419136,2,0,44,0,22,22,22.0,0.0,0,0,0.0,0.0,104.9778592,4.771720873,419136.0,0.0,419136,419136,419136,419136.0,0.0,419136,419136,0,0.0,0.0,0,0,0,16,0,4.771720873,0.0,22,22,22.0,0.0,0.0,0,0,0,0,0,0,0,0,33.0,22.0,0.0,2,44,0,0,-1,-1,1,0.0,0.0,0,0,0.0,0.0,0,0,0
2186419,8,7,1144,1581,677,0,143.0,227.9699228,1173,0,225.8571429,430.0986044,1246.330186,6.860533137,156172.7857,247708.5959,953135,4,2186419,312345.5714,402742.2075,1210473,4,1991031,331838.5,305593.8844,953135,181742,0,172,152,3.658951006,3.20158213,0,1173,170.3125,319.4027173,102018.0958,0,0,1,1,0,0,1,0,181.6666667,143.0,225.8571429,8,1144,7,1581,8192,62856,5,0.0,0.0,0,0,0.0,0.0,0,0,0
103,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19417.47573,103.0,0.0,103,103,103,103.0,0.0,103,103,0,0.0,0.0,0,0,0,40,0,19417.47573,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,2,0,0,0,64209,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.2857,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,142857.1429,142857.1429,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,0.0,0.0,0,0,0.0,0.0,0,0,2
629,3,4,161,488,161,0,53.66666667,92.95339334,488,0,122.0,244.0,1031796.502,11128.77583,104.8333333,72.31436003,191,25,337,168.5,82.7314934,227,110,438,146.0,165.0363596,334,25,0,72,92,4769.475358,6359.300477,0,488,81.125,173.7875859,30202.125,0,0,0,1,0,0,0,1,92.71428571,53.66666667,122.0,3,161,4,488,8192,149,1,0.0,0.0,0,0,0.0,0.0,0,0,0
9417,1,1,49,110,49,49,49.0,0.0,110,110,110.0,0.0,16884.35808,212.3818626,9417.0,0.0,9417,9417,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,8,8,106.1909313,106.1909313,49,110,69.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,1,104.0,49.0,110.0,1,49,1,110,-1,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
54,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,37037.03704,54.0,0.0,54,54,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,18518.51852,18518.51852,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,1,0,1,0,31500,63919,0,0.0,0.0,0,0,0.0,0.0,0,0,0
1791,1,1,30,132,30,30,30.0,0.0,132,132,132.0,0.0,90452.26131,1116.694584,1791.0,0.0,1791,1791,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,8,8,558.347292,558.347292,30,132,64.0,58.88972746,3468.0,0,0,0,0,0,0,0,1,96.0,30.0,132.0,1,30,1,132,-1,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
4673117,9,8,1144,1581,677,0,127.1111111,218.5088353,1173,0,197.625,406.121705,583.1225711,3.637828884,292069.8125,757456.731,2997268,3,4673117,584139.625,1040177.717,2997352,3,4564532,652076.0,1080975.32,2999613,108676,0,204,184,1.925909409,1.711919475,0,1173,151.3888889,305.0398506,93049.31046,0,0,1,1,0,0,1,0,160.2941176,127.1111111,197.625,9,1144,8,1581,8192,62856,5,0.0,0.0,0,0,0.0,0.0,0,0,0
2,3,0,31,0,31,0,10.33333333,17.89785834,0,0,0.0,0.0,15500000.0,1500000.0,1.0,0.0,1,1,2,1.0,0.0,1,1,0,0.0,0.0,0,0,0,60,0,1500000.0,0.0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,10.33333333,10.33333333,0.0,3,31,0,0,1013,-1,1,0.0,0.0,0,0,0.0,0.0,0,0,0
543,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0.0,0.0,141804.7882,5524.861878,271.5,359.9173516,526,17,543,271.5,359.9173516,526,17,0,0.0,0.0,0,0,1,60,0,5524.861878,0.0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,41.0,25.66666667,0.0,3,77,0,0,2212,-1,1,0.0,0.0,0,0,0.0,0.0,0,0,0
6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.3333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,166666.6667,166666.6667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,0.0,0.0,0,0,0.0,0.0,0,0,2
77,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25974.02597,77.0,0.0,77,77,77,77.0,0.0,77,77,0,0.0,0.0,0,0,0,40,0,25974.02597,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,2,0,0,0,63729,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
854126,6,5,455,338,140,0,75.83333333,62.93621109,145,0,67.6,69.7588704,928.4344464,12.87866193,85412.6,91601.96221,191319,3,854057,170811.4,99906.12786,258937,3,854065,213516.25,34473.16869,260711,186099,0,132,112,7.024724689,5.853937241,0,145,66.08333333,63.40269328,4019.901515,0,0,0,1,0,0,0,0,72.09090909,75.83333333,67.6,6,455,5,338,8192,0,4,0.0,0.0,0,0,0.0,0.0,0,0,0
2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,26883,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
5,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,400000.0,5.0,0.0,5,5,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,200000.0,200000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,0.0,0.0,0,0,0.0,0.0,0,0,2
2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,26883,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
93,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21505.37634,93.0,0.0,93,93,93,93.0,0.0,93,93,0,0.0,0.0,0,0,0,40,0,21505.37634,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,2,0,0,0,278,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
116355375,27,92,761,111911,393,0,28.18518519,100.0884367,1460,0,1216.423913,537.9454859,968.3437486,1.02272886,986062.5,2958308.023,10015424,0,116345203,4474815.5,4980285.031,10015495,192,116345237,1278519.088,3320506.76,10025574,0,0,552,1984,0.232047725,0.790681135,0,1460,938.9333333,691.8231636,478619.2896,0,0,0,1,0,0,0,3,946.8235294,28.18518519,1216.423913,27,761,92,111911,8192,123,13,14077.5,12641.35015,54129,10115,9681356.083,1125071.024,10015424,6108788,0
2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,26883,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
1829,1,1,41,127,41,41,41.0,0.0,127,127,127.0,0.0,91853.47184,1093.493712,1829.0,0.0,1829,1829,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,8,8,546.7468562,546.7468562,41,127,69.66666667,49.65212315,2465.333333,0,0,0,0,0,0,0,1,104.5,41.0,127.0,1,41,1,127,-1,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
1189,1,1,40,125,40,40,40.0,0.0,125,125,125.0,0.0,138772.0774,1682.085786,1189.0,0.0,1189,1189,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,8,8,841.0428932,841.0428932,40,125,68.33333333,49.07477288,2408.333333,0,0,0,0,0,0,0,1,102.5,40.0,125.0,1,40,1,125,-1,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
5427,1,1,48,138,48,48,48.0,0.0,138,138,138.0,0.0,34273.07905,368.5277317,5427.0,0.0,5427,5427,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,8,8,184.2638659,184.2638659,48,138,78.0,51.96152423,2700.0,0,0,0,0,0,0,0,1,117.0,48.0,138.0,1,48,1,138,-1,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,26883,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
710,3,4,161,488,161,0,53.66666667,92.95339334,488,0,122.0,244.0,914084.507,9859.15493,118.3333333,71.21703916,190,0,404,202.0,83.43860018,261,143,520,173.3333333,197.92507,389,0,0,72,92,4225.352113,5633.802817,0,488,81.125,173.7875859,30202.125,0,0,0,1,0,0,0,1,92.71428571,53.66666667,122.0,3,161,4,488,8192,149,1,0.0,0.0,0,0,0.0,0.0,0,0,0
216381,2,2,80,240,40,40,40.0,0.0,120,120,120.0,0.0,1478.872914,18.48591142,72127.0,111032.3624,199989,31,16361,16361.0,0.0,16361,16361,31,31.0,0.0,31,31,0,16,16,9.242955712,9.242955712,40,120,72.0,43.8178046,1920.0,0,0,0,0,0,0,0,1,90.0,40.0,120.0,2,80,2,240,-1,-1,1,0.0,0.0,0,0,0.0,0.0,0,0,0
2637924,8,7,1148,1581,677,0,143.5,228.1296624,1173,0,225.8571429,430.0986044,1034.525635,5.686289673,188423.1429,256331.3916,953115,4,2637924,376846.2857,405310.7181,1264808,4,2380971,396828.5,273598.53,953115,255821,0,172,152,3.032687826,2.653601848,0,1173,170.5625,319.4332416,102037.5958,0,0,0,1,0,0,0,0,181.9333333,143.5,225.8571429,8,1148,7,1581,8192,62852,5,0.0,0.0,0,0,0.0,0.0,0,0,0
939,1,1,45,134,45,45,45.0,0.0,134,134,134.0,0.0,190628.328,2129.925453,939.0,0.0,939,939,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,8,8,1064.962726,1064.962726,45,134,74.66666667,51.38417396,2640.333333,0,0,0,0,0,0,0,1,112.0,45.0,134.0,1,45,1,134,-1,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
706,3,1,53,0,53,0,17.66666667,30.59956427,0,0,0.0,0.0,75070.82153,5665.72238,235.3333333,367.7843571,660,20,706,353.0,434.1635636,660,46,0,0.0,0.0,0,0,0,60,20,4249.291785,1416.430595,0,53,10.6,23.70232056,561.8,0,0,0,0,1,0,0,0,13.25,17.66666667,0.0,3,53,1,0,1013,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0
761,3,4,161,488,161,0,53.66666667,92.95339334,488,0,122.0,244.0,852825.23,9198.423127,126.8333333,97.98248143,271,0,474,237.0,48.08326112,271,203,592,197.3333333,235.4768212,458,0,0,72,92,3942.18134,5256.241787,0,488,81.125,173.7875859,30202.125,0,0,0,1,0,0,0,1,92.71428571,53.66666667,122.0,3,161,4,488,8192,149,1,0.0,0.0,0,0,0.0,0.0,0,0,0
1,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,26883,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
679,1,1,77,155,77,77,77.0,0.0,155,155,155.0,0.0,341678.9396,2945.5081,679.0,0.0,679,679,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,8,8,1472.75405,1472.75405,77,155,103.0,45.033321,2028.0,0,0,0,0,0,0,0,1,154.5,77.0,155.0,1,77,1,155,-1,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
54597398,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.036631782,54597398.0,0.0,54597398,54597398,54597398,54597398.0,0.0,54597398,54597398,0,0.0,0.0,0,0,0,40,0,0.036631782,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,2,0,0,0,279,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.3333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,166666.6667,166666.6667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,0.0,0.0,0,0,0.0,0.0,0,0,2
3,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,333333.3333,333333.3333,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,26883,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
117630184,7,7,407,648,269,0,58.14285714,95.78174595,430,0,92.57142857,151.4715123,8.968786447,0.119017071,9048475.692,21958012.5,58811395,2,117630184,19605030.67,30198587.28,58811395,32046,117456618,19576103.0,30263361.39,58959497,2,1,140,140,0.059508536,0.059508536,0,430,88.26666667,128.6892529,16560.92381,0,1,0,0,1,0,0,1,94.57142857,58.14285714,92.57142857,7,407,7,648,254,184,3,213738.5,92783.01629,279346,148131,58523514.5,407124.5074,58811395,58235634,0
78,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25641.02564,78.0,0.0,78,78,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,12820.51282,12820.51282,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,1,0,1,0,176,258,0,0.0,0.0,0,0,0.0,0.0,0,0,0
60326827,15,16,744,6395,421,0,49.6,117.3217797,1460,0,399.6875,606.8773318,118.3387285,0.51386757,2010894.233,4064814.316,10003900,15,60326827,4309059.071,5126737.76,10015418,1382,60315151,4021010.067,5066251.38,10015699,15,0,312,404,0.248645598,0.265221972,0,1460,223.09375,465.5014888,216691.6361,0,0,0,1,0,0,0,1,230.2903226,49.6,399.6875,15,744,16,6395,8192,114,9,18608.83333,17116.78717,53547,11518,10003627.33,232.9220184,10003900,10003280,0
115248388,24,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.208245863,5010799.478,8074.236479,5022706,4997818,115248388,5010799.478,8074.236479,5022706,4997818,0,0.0,0.0,0,0,0,0,0,0.208245863,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,24,0,0,0,-1,-1,0,4999082.667,1105.054448,4999862,4997818,5013234.053,6599.618747,5022706,5000340,0
6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.3333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,166666.6667,166666.6667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,0.0,0.0,0,0,0.0,0.0,0,0,2
5,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,400000.0,5.0,0.0,5,5,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,200000.0,200000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,0.0,0.0,0,0,0.0,0.0,0,0,2
117223257,14,17,965,9520,338,0,68.92857143,103.1223801,1460,0,560.0,689.4620185,89.44470806,0.264452642,3907441.9,14839252.76,58636961,0,117223257,9017173.615,21960044.27,58636961,191,117160965,7322560.313,19991086.24,58648710,0,0,292,352,0.119430225,0.145022417,0,1460,327.65625,559.5565992,313103.5877,0,0,0,1,0,0,0,1,338.2258065,68.92857143,560.0,14,965,17,9520,8192,32,7,83070.0,29599.48986,104000,62140,58497415.5,197347.1387,58636961,58357870,0
39893,2,2,80,112,40,40,40.0,0.0,56,56,56.0,0.0,4812.874439,100.2682175,13297.66667,22097.90217,38814,470,39423,39423.0,0.0,39423,39423,39284,39284.0,0.0,39284,39284,0,16,16,50.13410874,50.13410874,40,56,46.4,8.76356092,76.8,0,0,0,0,0,0,0,1,58.0,40.0,56.0,2,80,2,112,-1,-1,1,0.0,0.0,0,0,0.0,0.0,0,0,0
2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,26883,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
394,1,1,40,56,40,40,40.0,0.0,56,56,56.0,0.0,243654.8223,5076.142132,394.0,0.0,394,394,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,8,8,2538.071066,2538.071066,40,56,45.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,1,68.0,40.0,56.0,1,40,1,56,-1,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.3333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,166666.6667,166666.6667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,0.0,0.0,0,0,0.0,0.0,0,0,2
84,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,23809.52381,84.0,0.0,84,84,84,84.0,0.0,84,84,0,0.0,0.0,0,0,0,40,0,23809.52381,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,2,0,0,0,278,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.3333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,166666.6667,166666.6667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,0.0,0.0,0,0,0.0,0.0,0,0,2
